label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128
2,0,12,0,1,214,0,0,0,4,19,0,0,6,112,42,0,0,0,0,9,90,12,3,0,0,1,0,391,138,127,71,2,0,3,48,394,147,33,217,12,0,3,139,342,47,0,0,17,0,2,3,116,51,17,2,22,0,0,73,376,60,8,27,0,1,0,151,969,726,223,109,120,0,0,55,9,4,92,247,76,3,0,9,0,100,4,146,26,3,0,35,1,5,76,26,0,13,7,4,5,110,0,11,5,8,25,0,0,2,48,110,0,4,6,2,0,0,0,164,1,0,0,3,3,0,0,0,0
2,0,1,0,0,214,0,0,0,0,0,3,0,6,112,43,0,2,2,2,12,90,12,3,0,0,1,1,389,139,130,71,3,0,7,68,391,147,33,225,2,0,4,142,348,46,1,0,4,0,3,3,124,49,18,7,0,0,0,70,396,60,9,30,0,1,0,157,990,732,236,108,120,0,0,57,9,3,98,240,77,2,0,0,0,115,0,144,25,3,4,0,3,11,67,26,0,0,1,0,1,108,1,9,16,0,0,0,4,2,47,105,7,3,3,3,0,0,0,179,0,1,1,0,1,3,0,0,3
2,0,6,0,4,211,0,0,0,0,9,0,10,6,111,39,1,0,13,7,1,91,12,11,0,0,20,0,398,139,127,76,10,0,1,47,396,144,33,279,6,0,3,135,341,46,3,0,6,0,4,1,119,49,19,3,7,0,0,72,375,61,11,31,6,0,0,152,960,719,223,108,120,0,1,55,10,5,94,247,77,0,6,11,0,100,3,147,23,0,11,32,0,6,75,27,0,0,0,0,2,112,0,11,5,0,3,0,3,3,46,110,0,18,0,4,0,0,0,167,0,20,0,0,0,3,0,0,0
2,0,2,0,0,214,0,0,0,0,0,2,0,5,113,43,0,3,0,2,11,93,12,3,2,0,0,1,391,145,132,72,3,0,2,65,392,152,27,224,2,0,3,136,337,56,1,0,5,0,1,8,106,51,8,6,1,0,0,66,390,56,3,30,3,9,0,152,979,739,222,110,151,0,0,56,8,4,102,246,84,0,1,12,0,96,0,147,21,1,3,7,1,7,73,23,0,0,3,0,1,112,2,11,5,0,2,0,0,3,48,110,3,2,3,3,0,0,0,168,0,1,0,0,1,3,0,0,0
2,0,2,0,0,216,0,9,0,6,3,3,0,6,111,51,0,5,10,0,0,92,12,15,0,0,0,0,386,142,126,68,0,0,1,47,399,147,33,244,1,0,1,137,343,46,1,0,3,0,2,3,117,50,16,0,10,0,0,74,374,61,8,29,0,11,11,151,966,722,220,105,117,6,3,55,8,5,91,243,69,0,0,9,0,100,3,147,23,1,0,7,1,4,71,27,7,0,3,12,0,124,0,10,7,0,1,4,39,3,33,108,1,3,3,0,4,4,0,164,0,4,1,0,0,0,0,0,0
2,0,2,0,1,212,2,0,1,0,5,1,0,4,112,39,0,2,1,3,12,91,14,3,0,0,1,1,390,140,130,71,2,0,3,51,396,144,33,225,1,0,3,166,335,48,0,0,4,0,2,0,118,59,19,6,1,0,0,88,382,63,7,28,1,1,0,153,975,743,224,102,127,0,1,57,7,6,94,252,80,1,2,6,0,101,0,153,28,1,0,14,1,19,83,32,1,0,2,0,3,112,0,12,5,0,0,0,1,3,46,110,0,3,2,3,2,0,0,167,0,1,1,1,1,6,0,0,2
2,0,0,3,0,217,13,4,7,1,9,8,0,14,110,48,1,1,0,14,8,87,12,8,0,0,0,13,393,144,110,79,0,0,1,46,384,145,35,228,3,0,2,135,332,46,2,0,4,0,2,1,118,51,16,4,3,0,0,72,371,60,8,28,0,1,15,151,957,721,222,107,118,0,24,56,7,4,92,240,78,0,0,10,0,98,4,145,23,14,0,7,1,4,77,29,0,10,0,10,0,119,11,12,6,0,0,7,0,0,48,111,0,7,24,23,0,3,0,165,0,10,0,6,0,1,0,0,0
2,0,0,0,0,213,2,0,0,0,1,2,1,5,112,41,0,0,1,4,11,91,13,3,0,0,1,1,390,148,129,71,2,0,2,48,407,143,35,227,0,0,2,135,343,35,1,0,6,0,4,6,116,42,15,6,2,0,0,89,385,63,0,28,1,1,0,153,970,729,231,107,116,0,1,0,5,3,96,248,75,1,0,18,0,111,3,145,19,3,0,0,4,15,94,30,0,0,3,0,3,112,2,12,7,0,1,0,2,3,48,120,0,4,1,3,1,1,0,183,0,2,0,0,0,3,0,13,0
2,0,0,0,1,211,0,0,1,0,0,1,1,6,108,41,0,0,0,3,11,91,12,1,1,0,1,3,391,143,127,72,3,0,1,46,397,147,36,227,28,0,2,137,339,46,2,0,15,0,3,4,117,52,17,3,0,0,0,73,375,61,8,16,7,1,0,151,963,723,224,110,118,0,1,57,7,2,93,246,75,3,0,9,0,99,3,145,22,3,0,46,1,5,69,28,0,22,0,1,6,110,0,9,7,7,0,0,14,2,48,108,1,0,0,0,15,0,1,163,0,0,0,0,1,1,1,0,0
2,0,1,0,0,224,0,0,3,1,0,3,0,15,109,38,5,2,0,3,10,104,15,8,0,0,0,3,394,146,132,72,1,0,0,48,384,144,34,227,2,0,0,138,339,46,3,0,6,3,5,4,116,48,19,6,2,0,0,75,374,59,9,30,0,0,5,155,980,723,220,108,116,7,9,61,14,7,91,241,75,21,1,16,0,101,1,144,24,1,0,15,0,6,76,26,0,0,3,4,1,118,6,14,24,0,2,0,1,0,55,103,10,3,3,3,0,7,7,162,0,2,1,2,1,0,0,0,8
2,0,1,0,0,209,0,0,0,0,4,2,0,6,113,41,0,1,3,2,12,92,13,3,2,0,1,0,390,146,128,71,3,0,3,57,399,150,39,226,0,0,6,148,344,45,0,0,5,0,4,4,117,49,16,6,2,0,0,71,384,60,8,28,1,1,0,153,973,725,220,111,121,0,1,56,7,3,98,248,83,2,0,9,0,100,1,143,21,2,1,0,0,0,76,32,2,0,4,0,1,110,1,12,6,0,3,0,1,1,47,113,0,5,2,3,0,0,1,167,0,3,1,0,1,3,1,0,0
2,7,0,0,7,211,0,0,2,6,0,12,5,4,110,41,0,6,0,0,20,89,13,4,0,0,4,9,395,145,127,71,3,0,2,47,399,111,33,243,17,0,2,139,346,69,3,0,17,0,1,1,119,47,24,2,8,0,0,75,380,60,0,12,0,1,0,150,969,729,224,127,105,0,2,56,8,6,92,252,69,3,0,12,0,101,3,145,5,3,0,5,0,5,79,19,12,0,10,0,3,108,0,11,7,0,0,0,2,2,46,109,1,0,0,3,0,0,1,167,0,0,2,1,1,3,1,0,0
2,0,9,0,0,207,1,0,0,3,10,14,3,6,110,42,0,0,2,0,44,92,12,5,0,3,6,4,420,145,127,71,1,0,0,47,387,148,35,231,8,0,2,137,342,47,2,0,27,0,3,0,118,52,16,5,1,0,0,72,374,60,7,30,0,1,0,150,963,722,224,107,118,0,0,55,8,4,88,241,76,1,1,11,0,101,4,147,22,3,1,0,3,8,74,28,0,0,24,0,2,112,0,10,5,0,0,0,0,3,46,109,0,15,3,1,0,0,0,165,0,0,0,5,0,3,0,0,1
2,0,0,0,1,217,0,1,4,1,0,3,0,21,103,44,14,0,0,0,30,103,9,6,0,0,2,7,385,144,126,70,0,0,1,52,402,143,35,227,1,0,3,140,344,45,2,0,4,0,2,3,119,50,19,6,2,0,0,82,380,60,9,28,1,0,1,152,991,726,209,106,118,2,3,73,10,7,88,244,77,0,3,28,0,103,0,144,24,2,3,12,0,5,71,28,0,0,2,0,3,112,0,11,0,0,2,0,1,2,48,123,0,2,3,1,2,0,1,176,0,1,1,1,1,0,1,1,1
2,0,0,0,0,206,0,0,1,0,3,2,0,6,111,40,0,1,0,1,29,91,12,1,1,2,0,2,389,139,128,72,2,0,3,55,409,144,35,225,1,0,1,159,359,44,2,0,5,0,2,8,116,50,19,6,1,1,15,73,385,60,8,30,0,0,0,146,996,716,225,107,119,1,4,67,17,6,94,242,76,29,5,14,0,101,2,143,25,0,9,0,0,7,78,28,0,0,3,14,0,78,0,10,6,1,0,3,0,4,58,108,1,4,1,0,0,0,6,166,0,3,1,1,0,28,1,0,0
2,0,0,0,0,212,1,0,1,0,4,2,0,9,110,41,0,2,1,2,28,87,19,2,1,0,1,0,397,140,134,71,3,0,2,49,388,145,33,229,1,0,3,153,339,46,1,0,4,0,3,8,117,51,16,7,0,0,0,81,368,60,7,30,0,3,0,152,991,716,227,108,116,0,0,49,11,6,94,239,73,0,7,7,0,100,3,143,24,31,0,15,0,6,76,27,0,0,3,3,2,123,0,12,5,3,3,0,1,5,41,108,1,3,1,0,1,12,0,166,0,1,2,0,1,0,0,0,0
2,0,1,0,0,209,0,0,0,0,1,3,0,9,102,44,20,0,3,1,28,95,19,3,0,0,1,0,393,145,112,61,1,0,3,39,408,143,33,230,1,0,3,138,350,46,1,0,4,0,3,20,129,49,17,7,0,0,0,69,383,60,9,30,0,0,3,147,985,720,226,108,117,0,1,59,3,4,93,240,64,0,0,0,0,98,4,143,23,3,6,0,0,6,75,28,0,0,5,0,1,108,4,17,0,2,2,0,2,3,76,121,0,1,3,1,3,0,0,172,0,1,2,0,6,0,0,0,3
2,0,0,0,1,213,0,2,0,0,1,0,1,6,112,40,1,2,1,1,29,95,12,12,7,0,1,2,391,142,126,76,7,0,13,47,390,143,35,228,4,0,0,138,339,46,2,0,6,0,0,4,117,51,17,8,0,0,0,75,376,62,8,29,0,7,12,152,969,723,225,110,118,0,0,56,5,7,91,240,79,0,7,8,0,100,1,144,24,3,11,22,0,7,74,27,1,0,3,0,7,113,0,11,4,0,2,10,15,1,48,103,0,2,3,12,5,0,0,168,0,3,1,0,2,0,0,0,6
2,0,0,0,1,215,9,0,7,1,0,3,0,11,119,70,0,1,0,3,31,90,15,6,0,0,2,2,391,156,125,75,5,0,1,48,385,146,33,229,3,0,1,137,335,46,1,0,5,0,2,3,116,52,17,6,1,0,0,72,374,60,7,30,0,0,0,148,963,716,226,108,118,0,0,55,8,5,96,239,79,1,0,11,0,100,2,143,23,3,2,0,5,6,74,27,0,0,6,0,15,111,0,12,6,0,0,0,15,3,46,110,0,7,3,0,6,0,0,167,0,18,0,2,0,1,0,0,0
2,0,1,0,0,205,14,0,0,0,4,7,0,4,120,41,0,1,0,4,31,101,18,3,0,0,0,0,390,143,132,71,3,0,1,48,397,147,33,207,5,0,2,138,342,45,1,0,4,0,2,1,118,51,19,0,2,0,0,73,380,58,9,34,7,1,0,151,968,727,228,111,151,0,1,56,7,4,94,242,89,3,0,9,0,100,3,148,27,3,1,7,2,4,76,27,0,0,0,0,3,110,1,9,7,13,0,0,1,3,48,110,1,19,0,4,1,0,0,165,0,3,0,1,1,3,0,1,0
2,0,0,1,0,205,0,0,1,2,0,3,3,5,111,44,0,4,0,4,33,90,12,5,0,0,0,5,399,143,129,71,1,0,1,48,395,146,35,227,1,0,3,139,348,43,1,0,5,0,1,0,125,32,9,6,1,0,0,60,381,60,30,28,1,1,0,148,977,743,218,116,112,0,1,48,1,15,90,247,71,1,1,10,0,104,0,145,19,0,3,0,1,13,78,24,4,0,2,0,3,112,1,8,7,0,2,0,2,3,47,110,2,3,1,4,1,0,0,169,0,1,1,1,1,3,0,1,0
2,0,7,0,1,206,0,0,0,0,2,1,0,4,111,44,0,0,0,3,29,89,14,4,0,48,4,2,388,140,129,71,2,0,1,49,401,147,33,225,1,0,2,130,344,46,0,0,6,0,3,0,119,50,19,7,1,0,0,46,387,59,9,30,1,7,0,167,975,728,234,105,118,0,1,55,0,3,98,239,76,1,1,0,0,99,2,145,24,3,2,30,9,11,72,28,0,0,3,0,1,112,4,2,8,0,3,0,0,0,70,107,0,3,3,2,1,0,1,163,0,2,1,0,2,0,2,0,0
2,0,0,0,0,207,0,0,2,0,0,3,0,6,110,47,0,2,1,3,26,88,13,3,5,0,0,1,388,143,132,76,1,0,11,48,396,144,35,225,2,2,10,137,340,44,2,0,4,0,4,1,119,49,17,7,0,7,11,73,379,60,8,29,0,0,0,151,967,720,225,108,117,30,0,55,8,3,93,235,75,3,9,12,0,99,4,145,22,6,0,3,0,5,75,28,0,0,3,1,1,108,7,7,3,0,2,0,0,0,44,112,4,4,3,1,3,17,0,180,17,2,1,1,2,15,0,4,10
2,0,1,0,0,209,0,17,0,1,0,3,0,5,112,63,0,2,0,2,28,92,12,4,8,0,0,1,395,145,132,71,2,0,0,48,383,144,33,228,0,0,0,138,335,46,0,0,4,1,0,2,115,49,17,8,0,0,0,73,376,56,9,27,0,28,0,150,964,716,228,108,116,0,0,56,7,6,92,241,71,14,0,12,0,100,2,143,23,0,0,0,0,7,75,28,0,0,2,6,4,110,0,3,16,0,2,0,0,17,40,109,9,1,3,5,0,14,12,165,17,1,0,7,1,7,0,2,1
2,0,0,0,0,212,0,0,0,0,0,3,0,8,112,44,4,1,1,1,30,91,12,9,2,0,1,1,390,148,131,76,0,0,8,48,408,146,35,225,3,3,3,136,341,44,2,0,8,0,7,1,117,49,19,7,0,3,7,73,375,59,9,30,0,4,0,152,968,719,225,108,119,0,7,54,8,7,92,239,77,0,0,12,0,99,2,143,24,14,0,7,0,5,77,28,0,0,1,0,2,104,11,12,4,0,1,0,0,0,59,110,0,3,2,0,0,4,7,167,0,0,1,19,0,0,3,0,0
2,0,1,0,0,209,0,31,3,0,1,2,0,6,112,35,7,2,0,3,29,92,12,1,11,0,1,1,392,151,131,65,21,0,7,48,399,147,35,227,1,3,0,139,340,44,2,0,4,7,0,1,119,50,19,8,0,7,0,72,378,60,8,30,0,0,0,127,990,723,228,107,118,1,0,86,22,5,94,243,76,10,4,15,0,100,3,144,24,0,0,5,0,7,74,28,0,0,3,0,3,103,0,20,2,0,2,0,3,0,49,108,26,3,4,2,3,0,6,175,13,2,0,1,1,0,0,1,0
2,0,0,0,0,203,0,0,0,0,1,1,0,6,112,44,0,3,0,2,30,90,12,4,0,1,0,1,390,147,129,71,1,3,7,44,415,148,41,228,1,0,3,140,345,48,1,0,4,2,0,9,116,54,31,7,2,8,0,97,371,62,4,28,1,0,0,154,984,748,235,108,120,0,2,68,7,8,96,240,76,3,1,9,0,104,8,146,22,3,0,0,0,0,81,30,0,0,3,0,3,112,5,11,7,0,2,0,0,1,47,110,1,3,3,2,1,0,0,166,0,3,3,1,1,2,0,0,0
2,0,0,0,0,204,1,0,0,0,4,0,0,4,114,44,0,0,2,0,27,91,14,3,2,0,13,0,396,147,128,70,3,0,1,50,412,149,33,246,7,0,3,139,343,48,0,0,9,0,4,1,118,51,17,2,2,0,0,75,379,60,7,0,0,0,0,151,967,728,228,109,120,0,1,54,9,3,94,245,76,3,0,9,0,102,4,147,21,3,1,17,1,6,77,27,0,6,3,0,0,112,0,12,6,0,9,0,23,3,47,110,0,19,0,4,13,0,0,166,0,0,0,0,2,3,0,0,0
2,0,0,0,0,215,5,0,7,1,0,2,0,6,108,45,6,3,0,1,28,88,22,3,7,0,0,1,396,145,131,68,17,0,1,57,407,144,33,227,1,0,2,140,341,11,1,0,4,0,1,3,115,48,19,7,0,0,0,76,379,58,8,28,0,0,4,112,984,727,229,106,118,1,23,62,7,6,94,241,76,1,0,30,0,100,3,142,24,3,0,12,0,6,79,27,0,0,3,0,3,118,0,17,8,0,1,0,3,10,63,105,0,4,2,1,2,3,0,172,0,1,1,1,2,5,0,0,0
2,0,9,0,1,204,0,0,1,0,7,1,0,6,110,43,0,9,0,1,29,91,12,3,0,7,0,2,395,147,128,70,3,0,3,49,394,147,33,224,1,0,4,139,341,48,1,0,4,0,3,2,117,51,16,14,5,0,0,77,375,60,8,63,0,2,0,151,971,728,231,115,123,0,0,55,7,5,96,244,79,3,0,7,0,103,3,156,28,3,0,13,2,7,80,31,0,1,6,0,4,111,0,11,4,0,0,0,3,2,48,108,0,12,0,3,3,0,1,165,0,11,28,1,1,2,0,0,0
2,0,1,0,1,206,0,0,5,0,11,0,0,11,111,44,3,1,2,2,28,99,8,7,1,1,1,0,399,152,110,76,0,0,2,40,409,146,33,227,1,0,4,137,352,44,1,0,4,0,1,12,116,51,18,8,0,0,0,63,381,59,9,30,0,0,0,138,981,741,233,108,119,0,5,63,20,15,92,243,76,1,1,22,0,108,0,144,25,1,1,8,15,7,73,27,0,0,2,0,3,114,0,0,0,0,1,0,1,2,46,107,15,3,2,3,1,0,0,165,0,0,1,1,1,3,0,0,0
2,0,12,0,1,201,1,0,3,0,0,2,1,3,112,41,0,7,11,4,29,91,14,4,0,5,0,2,393,147,129,71,2,0,1,46,390,147,33,228,3,0,2,137,334,46,1,0,4,0,2,3,117,51,19,5,2,0,0,75,372,56,7,31,0,27,0,150,969,727,227,109,118,7,0,55,9,6,96,241,75,0,0,9,0,102,1,147,23,0,14,8,1,7,75,25,0,0,0,0,0,111,0,11,6,4,0,0,0,3,45,112,0,0,0,0,16,0,0,166,1,1,0,7,8,1,1,0,0
2,0,1,0,0,204,0,0,0,0,2,0,2,9,103,39,14,0,1,1,31,108,13,0,7,0,1,1,397,149,127,75,10,0,1,48,407,161,30,236,3,0,3,126,345,56,0,0,5,0,4,8,120,52,0,7,0,0,0,80,377,63,0,30,0,0,0,152,978,750,228,90,115,0,1,54,8,16,100,242,65,1,0,9,0,101,3,152,15,3,0,9,1,8,70,28,7,0,3,0,1,113,0,14,6,0,2,0,2,3,46,112,0,5,3,1,1,7,1,168,0,2,0,2,0,1,1,0,0
2,0,0,3,6,200,0,0,2,7,3,5,0,6,112,44,0,8,6,14,35,92,11,4,0,0,0,0,415,148,128,71,1,0,3,48,403,149,31,240,4,0,3,139,341,46,2,0,3,0,3,2,116,49,19,7,0,0,0,74,374,59,12,30,1,0,6,150,967,722,224,110,119,40,10,54,9,6,94,246,75,1,0,10,0,101,1,145,21,0,5,7,1,7,79,27,0,0,4,3,0,118,0,11,7,0,1,0,1,7,38,110,1,3,0,0,0,0,12,164,0,2,1,15,0,0,0,1,0
2,0,2,0,1,201,0,0,0,0,5,1,1,3,112,41,0,1,1,1,32,92,15,4,0,0,1,2,391,148,129,71,1,0,2,53,414,155,0,235,2,3,0,155,342,48,3,0,3,0,4,7,118,49,28,7,0,0,8,81,377,54,13,29,0,1,0,156,985,742,228,100,114,0,2,58,12,8,121,249,83,3,1,12,0,107,3,148,31,2,4,6,7,3,83,23,0,0,2,0,3,113,0,11,7,0,2,0,2,3,47,112,0,3,1,1,2,0,0,167,0,1,1,1,2,3,0,0,0
2,0,15,0,0,206,17,0,1,0,0,0,0,0,113,44,1,3,0,13,25,95,14,3,1,0,0,7,399,152,137,71,3,0,1,48,403,147,35,245,0,0,3,139,342,48,2,0,1,0,3,3,115,51,16,7,0,0,0,74,375,61,8,30,0,4,0,152,969,724,225,108,119,0,0,56,9,6,94,246,74,0,0,12,0,100,1,145,24,14,0,0,0,5,86,28,0,0,7,5,0,112,1,12,4,1,0,6,0,2,48,111,1,24,0,6,18,0,0,166,0,1,10,0,9,1,0,0,0
2,0,1,0,1,199,0,0,6,0,6,1,0,0,112,62,3,3,0,3,30,100,13,5,1,1,1,2,396,151,131,79,0,0,2,39,409,147,34,238,1,0,3,135,358,44,2,0,4,0,1,0,124,50,19,7,0,0,0,79,383,59,8,28,0,0,0,146,999,743,238,109,118,0,1,44,15,2,99,243,76,0,0,95,0,103,0,145,22,2,1,14,0,1,71,28,0,0,2,0,2,112,0,15,9,0,2,0,0,3,46,113,0,2,3,3,1,0,0,168,0,1,3,0,2,3,1,3,0
2,0,0,0,1,193,2,0,0,0,8,6,0,5,112,45,0,3,0,4,27,92,12,3,0,6,2,0,399,149,129,71,2,0,1,50,404,147,31,225,6,0,4,137,342,51,7,0,0,0,1,3,117,47,23,1,0,0,0,74,377,58,13,18,3,0,1,151,967,733,228,124,115,0,1,56,12,6,94,251,67,2,0,13,0,101,4,145,28,3,1,35,1,6,76,26,9,0,16,0,2,112,0,12,5,0,5,0,1,3,49,112,1,0,0,3,2,0,0,167,0,4,17,0,1,3,0,0,0
2,0,2,0,0,208,0,0,2,0,4,5,0,0,116,44,0,1,0,0,31,94,18,4,0,0,1,0,404,155,144,72,2,0,1,48,404,147,33,239,1,0,2,137,338,46,1,0,4,0,3,3,117,52,17,8,0,0,0,74,375,60,7,29,0,35,2,150,966,718,225,110,119,3,0,54,11,6,93,243,77,56,0,10,0,99,4,147,23,7,0,6,1,4,78,28,0,0,3,12,6,131,0,11,5,0,1,0,0,12,35,110,0,3,3,1,0,0,3,165,1,1,1,5,0,0,0,0,0
2,0,1,0,0,209,1,2,0,0,0,1,0,5,113,43,0,0,2,1,31,92,15,0,0,0,0,0,394,150,131,76,0,0,0,48,403,145,34,227,0,0,8,139,340,46,2,0,5,11,7,2,116,51,18,10,0,0,0,74,376,60,9,30,0,0,0,151,969,723,226,110,118,0,0,55,11,6,93,244,77,0,9,9,0,100,1,147,23,0,1,0,0,5,77,27,0,0,7,1,0,110,1,11,7,0,13,0,5,3,48,108,1,6,1,0,8,0,0,164,2,4,7,0,3,3,0,0,0
2,0,1,0,1,200,0,0,0,0,0,0,7,3,112,43,0,0,0,0,40,91,12,3,1,0,1,6,404,148,127,70,3,0,0,48,408,120,43,230,0,0,1,139,344,42,14,0,9,0,3,3,118,40,9,6,0,0,0,74,377,59,17,29,3,0,0,148,964,729,225,108,120,0,0,56,11,6,94,248,78,1,0,12,0,97,3,147,24,3,3,40,1,4,77,28,0,0,10,0,2,112,0,12,3,0,11,0,3,3,48,110,0,1,7,0,7,0,0,167,0,17,0,0,2,2,0,1,0
2,5,0,0,0,203,0,0,1,15,0,0,6,5,111,43,0,22,0,1,29,91,14,3,0,4,0,1,399,147,129,71,2,0,3,51,415,147,33,224,1,0,3,135,342,45,1,0,3,0,3,0,112,57,19,10,0,0,0,84,382,60,8,29,0,2,0,151,974,732,228,113,127,0,2,56,9,9,94,251,79,0,0,12,0,99,4,147,28,9,3,0,0,4,79,23,0,0,1,0,2,110,1,13,5,0,1,0,1,2,48,110,0,1,3,1,2,0,1,167,0,1,2,1,1,3,4,0,0
2,14,0,0,0,205,0,0,0,4,1,2,0,5,112,42,0,6,0,1,32,91,12,3,1,1,0,1,391,147,129,71,3,0,0,47,403,147,33,224,1,0,0,140,352,45,0,0,4,8,5,0,131,51,17,9,0,11,0,66,385,60,7,30,0,0,0,163,969,721,225,108,115,0,0,73,0,6,93,243,75,0,4,16,0,102,2,145,23,0,10,0,0,6,74,27,0,0,3,17,2,120,0,12,4,1,3,0,3,0,67,110,0,2,3,1,0,0,25,164,0,1,1,0,1,0,0,0,0
2,0,1,0,0,198,0,0,1,0,6,0,0,0,113,42,0,1,1,7,29,80,11,2,1,0,0,0,390,145,132,71,3,0,1,46,396,150,35,252,7,0,2,139,340,47,1,0,4,0,1,1,118,51,17,20,3,0,0,75,376,59,7,41,0,0,0,148,970,728,233,113,116,0,2,56,9,0,103,243,84,1,2,9,0,96,8,145,9,3,2,6,2,0,65,24,0,0,1,0,1,108,3,12,6,0,2,0,2,3,50,110,0,3,3,2,3,0,1,166,0,1,2,0,2,3,1,0,0
2,0,0,0,0,206,0,3,0,1,0,3,0,7,111,39,0,3,0,2,28,91,12,6,0,0,0,1,390,148,130,68,2,0,16,46,392,147,33,229,0,0,20,138,334,45,1,0,4,0,0,1,116,51,17,7,0,0,0,75,369,60,6,28,0,20,35,152,966,723,223,106,120,0,0,55,10,6,92,247,75,0,0,11,0,100,3,147,24,0,0,7,1,6,77,28,0,0,9,7,3,112,0,11,6,4,7,7,3,4,16,110,0,5,0,7,0,0,0,166,0,4,1,0,0,0,0,0,0
2,0,0,0,0,214,0,0,0,1,0,0,2,7,110,43,0,1,0,0,31,113,0,2,1,1,0,0,396,139,132,71,3,0,2,48,410,147,35,223,6,0,2,138,343,45,2,0,22,0,3,4,116,51,17,0,11,0,0,74,377,61,7,35,8,0,0,150,991,737,224,107,117,0,0,56,9,1,104,243,76,0,1,16,0,93,11,146,24,3,1,0,0,9,81,28,0,0,3,0,1,113,0,1,4,0,1,0,3,0,54,112,0,3,3,0,3,0,3,174,0,1,0,6,1,0,0,0,0
2,0,0,0,0,211,6,0,0,0,3,1,0,9,108,33,0,0,0,0,30,95,14,7,7,0,0,0,396,155,131,79,0,0,0,48,399,143,35,227,1,0,6,138,340,45,2,0,6,0,3,4,115,51,17,7,3,0,1,73,372,62,7,31,0,9,0,152,967,719,223,108,118,0,0,55,11,4,94,240,74,3,21,11,0,98,4,145,24,7,41,0,0,6,71,32,0,1,3,0,2,113,11,13,5,5,0,0,3,0,48,110,0,7,1,0,0,4,0,166,0,2,0,1,0,1,1,0,0
2,0,0,0,1,203,0,0,1,1,3,14,3,18,92,41,1,3,0,7,20,98,1,3,1,0,0,7,393,148,138,71,2,0,3,48,398,146,35,238,14,0,3,138,339,46,1,7,10,0,2,3,117,49,17,11,0,0,0,75,375,61,9,25,0,1,0,152,983,743,228,108,116,0,1,76,4,4,98,244,75,1,1,19,0,105,0,147,23,1,2,0,0,0,82,28,0,0,2,0,1,127,0,7,19,0,1,0,1,0,57,96,10,4,1,3,1,0,1,168,2,1,0,0,2,8,0,4,8
2,0,0,0,0,195,17,15,0,0,5,1,1,0,108,52,0,1,1,0,30,92,15,5,0,0,0,1,399,152,144,70,0,0,1,48,408,147,33,226,3,0,2,138,338,44,1,0,5,0,2,1,117,52,16,8,1,0,0,73,371,62,8,31,0,0,0,150,967,719,223,108,120,1,0,56,17,5,93,246,76,18,9,11,0,99,3,147,24,0,19,7,1,6,79,28,0,0,1,17,0,120,0,12,6,3,14,6,4,0,40,110,0,3,3,13,6,0,0,163,0,6,0,0,1,34,0,0,0
2,0,1,0,4,223,0,0,2,0,0,0,0,14,104,43,0,0,4,1,35,88,12,4,0,0,1,1,408,147,139,71,2,0,0,48,408,144,36,242,4,0,3,139,340,44,3,9,0,0,3,0,117,50,19,7,0,0,0,73,371,62,9,35,0,1,0,153,980,741,226,117,118,0,0,56,17,14,99,243,91,1,0,11,0,103,1,147,36,2,1,3,0,6,81,32,0,0,2,0,3,109,5,13,7,0,2,0,2,2,48,112,1,4,2,3,1,1,0,166,0,2,0,2,1,3,0,0,0
2,0,1,0,0,201,0,0,1,0,1,3,0,6,111,43,0,1,0,3,29,92,12,3,1,1,0,1,391,149,129,71,2,0,0,60,399,152,34,224,0,4,0,137,347,44,2,0,5,0,0,7,127,49,19,8,2,1,0,70,397,61,9,28,0,0,0,140,979,719,224,109,117,0,3,48,24,7,94,240,76,4,10,12,0,100,2,147,23,2,1,8,2,7,79,28,0,0,3,0,1,104,7,12,19,0,0,0,4,0,72,103,7,4,3,3,0,1,16,172,0,2,1,0,1,0,1,8,0
